Continent ID,Continent,Country ID,Country,ISO 3,Trade Value,Export Trade Value (in MMs of dollars),Year
as,Asia,ashkg,Hong Kong,hkg,21478,0.021478,1996
as,Asia,asind,India,ind,13800,0.0138,1996
as,Asia,asjpn,Japan,jpn,836021.0000000001,0.836021,1996
as,Asia,askor,South Korea,kor,324327,0.324327,1996
as,Asia,asmys,Malaysia,mys,163333,0.163333,1996
as,Asia,assgp,Singapore,sgp,17199,0.017199,1996
as,Asia,astha,Thailand,tha,273274,0.273274,1996
as,Asia,asxxb,Taiwan,,153763,0.153763,1996
